Announce Date,Announce_Date_DT,Reference_Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,status,ticker,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Percent_Return
01-03-2017,01-03-2017,01-03-2016,2016,MPLX,MPLX LP,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,2015.0,,Completed,305794.1672,3028.0,100.98882668428006,Brown,Brown,Success,MPLX,17-02-2017,18.08,13-03-2017,17.33,-4.16
22-02-2017,22-02-2017,22-02-2016,2016,SD,SandRidge Energy Inc,13100 acres in Stack Formation,"Red Mountain Energy Corp/United States,IOG Capital LP",,,Completed,170882.366,392.265,435.6299083527717,Neutral,Brown,Success,SD,10-02-2017,15.16,06-03-2017,14.1,-7.03
13-02-2017,13-02-2017,13-02-2016,2016,MPLX,MPLX LP,Ozark pipeline,Enbridge Energy Partners LP,220.0,,Completed,305794.1672,3028.0,100.98882668428006,Brown,Brown,Success,MPLX,02-02-2017,17.78,23-02-2017,18.03,1.36
10-02-2017,10-02-2017,10-02-2016,2016,SR,Spire Inc,PULS Inc,,,,Completed,2671.767901,1537.3,1.7379612964288038,Neutral,Green,Success,SR,30-01-2017,46.74,21-02-2017,47.37,1.33
09-02-2017,09-02-2017,09-02-2016,2016,EQT,EQT Corp,53400 core net Marcellus acres,Talos Energy Inc,527.0,,Completed,593316.4072,1913.338,310.0949269,Neutral,Brown,Success,EQT,27-01-2017,32.47,21-02-2017,31.6,-2.7
01-02-2017,01-02-2017,01-02-2016,2016,OKE,ONEOK Inc,ONEOK Partners LP,,17377.65,11.54,Completed,2500000.047,8920.934,280.2397200786375,Neutral,Brown,Success,OKE,20-01-2017,33.87,13-02-2017,33.3,-1.69
01-02-2017,01-02-2017,01-02-2016,2016,WEC,WEC Energy Group Inc,Bluewater gas storage facility,Plains All American Pipeline LP,230.0,,Completed,29138270.28,7472.3,3899.504875339588,Brown,Brown,Success,WEC,20-01-2017,44.87,13-02-2017,44.79,-0.16
27-01-2017,27-01-2017,27-01-2016,2016,ENB,Enbridge Inc,Midcoast Energy Partners LP,Enbridge Energy Partners LP,170.21,200.98,Completed,2530543.531,34560.0,73.22174569,Brown,Brown,Success,ENB,13-01-2017,27.63,06-02-2017,27.5,-0.46
19-01-2017,19-01-2017,19-01-2016,2016,ED,Consolidated Edison Inc,Juhl Energy Services Inc,Juhl Energy Inc,,,Completed,3103618.47,12075.0,257.0284447204969,Green,Brown,Success,ED,06-01-2017,54.85,30-01-2017,54.35,-0.92
19-01-2017,19-01-2017,19-01-2016,2016,ED,Consolidated Edison Inc,Ross Solar Group LLC,,,,Completed,3103618.47,12075.0,257.0284447204969,Green,Brown,Success,ED,06-01-2017,54.85,30-01-2017,54.35,-0.92
17-01-2017,17-01-2017,17-01-2016,2016,XOM,Exxon Mobil Corp,Unnamed Target,,5600.0,,Completed,120041438.1,200628.0,598.3284392009091,Neutral,Brown,Success,XOM,06-01-2017,60.75,27-01-2017,58.7,-3.38
10-01-2017,10-01-2017,10-01-2016,2016,DUK,Duke Energy Corp,"Rio Bravo I/CA,Rio Bravo II/CA,Wildwood Solar II/CA",SunPower Corp,,,Completed,97942420.64,22743.0,4306.4864195576665,Green,Brown,Success,DUK,30-12-2016,55.12,20-01-2017,54.91,-0.37
09-01-2017,09-01-2017,09-01-2016,2016,FET,Forum Energy Technologies Inc,Cooper Valves LP,,14.5,,Completed,7947.946342,587.635,13.525311361644558,Neutral,Green,Success,FET,29-12-2016,440.0,19-01-2017,455.0,3.41
05-01-2017,05-01-2017,05-01-2016,2016,BLDP,Ballard Power Systems Inc,Ballard Power Systems Europe A/S,Dansk Industri Invest A/S,,,Completed,3059.85723,85.27,35.88433481881084,Green,Brown,Success,BLDP,23-12-2016,1.76,17-01-2017,1.91,8.52
04-01-2017,04-01-2017,04-01-2016,2016,AR,Antero Resources Corp,Ohio Utica assets/Warrior South Area,Rex Energy Corp,30.0,,Completed,434856.2747,3164.154,137.43208285848286,Neutral,Brown,Success,AR,23-12-2016,24.27,17-01-2017,25.45,4.86
03-01-2017,03-01-2017,03-01-2016,2016,ORA,Ormat Technologies Inc,Viridity Energy Inc,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.0,,Completed,169915.9378,662.591,256.44166273010046,Neutral,Brown,Success,ORA,23-12-2016,49.81,13-01-2017,50.03,0.46
20-12-2016,20-12-2016,20-12-2015,2015,ATO,Atmos Energy Corp,Natural gas transportation pipeline,EnLink Midstream Partners LP,,,Completed,34561.4867,4142.136,8.343880235,Brown,Green,Success,ATO,09-12-2016,60.14,30-12-2016,60.89,1.26
15-12-2016,15-12-2016,15-12-2015,2015,CAT,Caterpillar Inc,Kemper Valve & Fittings Corp,,,,Completed,890000.1362,47011.0,18.931742277339342,Neutral,Green,Success,CAT,02-12-2016,78.43,27-12-2016,77.94,-0.62
14-12-2016,14-12-2016,14-12-2015,2015,FANG,Diamondback Energy Inc,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",,2408.02,,Completed,110412.3509,591.602,186.63282223521887,Brown,Brown,Success,FANG,02-12-2016,85.39,27-12-2016,82.01,-3.97
13-12-2016,13-12-2016,13-12-2015,2015,PTEN,Patterson-UTI Energy Inc,Seventy Seven Energy Inc,,1363.9,,Completed,173556.5501,1891.277,91.76685916,Brown,Brown,Success,PTEN,02-12-2016,24.39,23-12-2016,23.19,-4.92
23-11-2016,23-11-2016,23-11-2015,2015,BTE,Baytex Energy Corp,Oil Sands Leases/Alberta,,48.2,,Completed,1236120.962,1077.544,1147.1651849019622,Brown,Brown,Success,BTE,11-11-2016,3.66,05-12-2016,4.54,24.0
22-11-2016,22-11-2016,22-11-2015,2015,BTE,Baytex Energy Corp,Heavy oil assets/Peace River,,48.28,,Completed,1236120.962,1077.544,1147.1651849019622,Brown,Brown,Success,BTE,11-11-2016,3.66,02-12-2016,4.46,21.87
21-11-2016,21-11-2016,21-11-2015,2015,PEG,Public Service Enterprise Group Inc,Northampton County solar energy facility/ North Carolina,BayWa r.e. GmbH,12.94,,Completed,16582138.45,10415.0,1592.1400336053769,Green,Brown,Success,PEG,10-11-2016,29.86,01-12-2016,30.6,2.5
18-11-2016,18-11-2016,18-11-2015,2015,ALE,ALLETE Inc,Water & Energy Systems Technology Inc,,,,Completed,7939111.427,1486.4,5341.167537002153,Neutral,Brown,Success,ALE,07-11-2016,43.55,28-11-2016,46.76,7.38
15-11-2016,15-11-2016,15-11-2015,2015,SM,SM Energy Co,Producing properties & Undeveloped leasehold interests/Howard County,,,,Completed,244725.7206,1513.934,161.64887012908093,Neutral,Brown,Success,SM,04-11-2016,28.48,25-11-2016,33.02,15.93
04-11-2016,04-11-2016,04-11-2015,2015,BKH,Black Hills Corp,Peak View Wind project,,109.0,,Completed,3953611.076,1304.605,3030.5043105001128,Green,Brown,Success,BKH,24-10-2016,44.29,14-11-2016,43.31,-2.21
01-11-2016,01-11-2016,01-11-2015,2015,CCI,Crown Castle Inc,"Unnamed Target,Fibernet Direct Florida LLC",NextEra Energy Inc,1500.0,,Completed,16283.71678,3663.851,4.444426582849576,Neutral,Green,Success,CCI,21-10-2016,66.77,11-11-2016,57.86,-13.35
01-11-2016,01-11-2016,01-11-2015,2015,OXY,Occidental Petroleum Corp,Enhanced Oil Recovery Assets/Texas,,,,Completed,9278730.312,12480.0,743.4880057692309,Brown,Brown,Success,OXY,21-10-2016,58.58,11-11-2016,50.99,-12.95
31-10-2016,31-10-2016,31-10-2015,2015,CNP,CenterPoint Energy Inc,Atmos Energy Marketing LLC,Atmos Energy Corp,40.0,,Completed,1454324.086,7386.0,196.90280066341728,Neutral,Brown,Success,CNP,20-10-2016,17.19,10-11-2016,17.54,2.03
31-10-2016,31-10-2016,31-10-2015,2015,NEE,NextEra Energy Inc,Oncor Electric Delivery Co LLC,Texas Energy Future Capital Holdings LLC,27.0,6.93,Completed,49669111.59,17486.0,2840.5073538831066,Neutral,Brown,Success,NEE,20-10-2016,25.12,10-11-2016,23.28,-7.31
25-10-2016,25-10-2016,25-10-2015,2015,EQT,EQT Corp,Trans Energy Inc,,47.18,,Completed,549617.732,2125.729,258.55493903503225,Brown,Brown,Success,EQT,14-10-2016,34.12,04-11-2016,32.04,-6.11
25-10-2016,25-10-2016,25-10-2015,2015,EQT,EQT Corp,35 Marcellus wells,"Trans Energy Inc,Alpha Natural Resources Inc",,,Completed,549617.732,2125.729,258.55493903503225,Brown,Brown,Success,EQT,14-10-2016,34.12,04-11-2016,32.04,-6.11
19-10-2016,19-10-2016,19-10-2015,2015,OII,Oceaneering International Inc,Blue Ocean Technologies LLC,,30.0,,Completed,50457.66,3062.754,16.474604228743154,Neutral,Green,Success,OII,07-10-2016,27.18,31-10-2016,23.25,-14.45
18-10-2016,18-10-2016,18-10-2015,2015,SM,SM Energy Co,35700 acres in the Midland Basin/West Texas/US,Qstar LLC,1607.27,,Completed,244725.7206,1513.934,161.64887012908093,Brown,Brown,Success,SM,07-10-2016,36.43,28-10-2016,32.09,-11.92
18-10-2016,18-10-2016,18-10-2015,2015,CHRD,Chord Energy Corp,Williston Basin assets/Texas,SM Energy Co,765.8,,Completed,179568.8143,1160.145,154.78135431346945,Brown,Brown,Success,CHRD,07-10-2016,7.37,28-10-2016,7.48,1.41
12-10-2016,12-10-2016,12-10-2015,2015,SUN,Sunoco LP,Retail convenience store assets & wholesale fuel business,Denny Oil Co,53.0,,Completed,22076.12248,18460.0,1.195889625135428,Neutral,Green,Success,SUN,30-09-2016,13.03,24-10-2016,13.18,1.14
07-10-2016,07-10-2016,07-10-2015,2015,SRE,Sempra,Spire Mississippi Inc,,,,Completed,8239048.483,10231.0,805.3023636985632,Brown,Brown,Success,SRE,26-09-2016,42.0,17-10-2016,39.88,-5.04
26-09-2016,26-09-2016,26-09-2015,2015,TRP,TC Energy Corp,Columbia Pipeline Partners LP,,2155.05,3.21,Completed,13100004.45,11300.0,1159.2924292035398,Brown,Brown,Success,TRP,15-09-2016,29.76,06-10-2016,29.93,0.57
26-09-2016,26-09-2016,26-09-2015,2015,DTE,DTE Energy Co,"Stonewall Gas Gathering LLC,Appalachia Gathering system","M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,Completed,17111595.38,10337.0,1655.3734525877917,Brown,Brown,Success,DTE,15-09-2016,59.31,06-10-2016,59.24,-0.11
15-09-2016,15-09-2016,15-09-2015,2015,NRG,NRG Energy Inc,Wind and solar assets,SunEdison Inc,144.0,,Completed,89490677.95,14674.0,6098.587839035028,Green,Brown,Success,NRG,02-09-2016,9.92,26-09-2016,9.36,-5.68
14-09-2016,14-09-2016,14-09-2015,2015,PTEN,Patterson-UTI Energy Inc,Warrior Rig Ltd,,,,Completed,173556.5501,1891.277,91.76685916,Neutral,Brown,Success,PTEN,02-09-2016,17.12,26-09-2016,16.52,-3.55
09-09-2016,09-09-2016,09-09-2015,2015,TTE,TotalEnergies SE,Upstream Barnett Shale Assets,Expand Energy Corp,420.0,,Completed,41752429.9,159197.4007,262.2682890324352,Brown,Brown,Success,TTE,29-08-2016,29.11,19-09-2016,27.97,-3.91
07-09-2016,07-09-2016,07-09-2015,2015,DUK,Duke Energy Corp,4.7 MW solar farms/Georgia,SolAmerica Energy LLC,,,Completed,109613737.1,22371.0,4899.813915,Green,Brown,Success,DUK,26-08-2016,56.11,19-09-2016,56.49,0.68
06-09-2016,06-09-2016,06-09-2015,2015,ENB,Enbridge Inc,Spectra Energy Corp,,42223.61,19.8,Completed,1799858.029,33794.0,53.25969192756111,Brown,Brown,Success,ENB,26-08-2016,25.28,16-09-2016,27.95,10.56
06-09-2016,06-09-2016,06-09-2015,2015,EOG,EOG Resources Inc,Yates Petroleum Corp,,2393.44,,Completed,5191570.954,9434.416,550.2800548544817,Brown,Brown,Success,EOG,26-08-2016,68.75,16-09-2016,69.35,0.88
26-08-2016,26-08-2016,26-08-2015,2015,CVX,Chevron Corp,SKIL businesses/North America & Europe,Robert Bosch Stiftung GmbH,,,Completed,58701000.07,122566.0,478.9337995039408,Neutral,Brown,Success,CVX,15-08-2016,70.96,06-09-2016,71.47,0.72
17-08-2016,17-08-2016,17-08-2015,2015,SHEL,Shell PLC,2 properties/Potter,,0.65,,Completed,71999834.78,264960.0,271.73850686896134,Neutral,Brown,Success,SHEL,05-08-2016,32.7,29-08-2016,33.06,1.09
15-08-2016,15-08-2016,15-08-2015,2015,SHEL,Shell PLC,2 properties in Potter & Center townships,,5.5,,Completed,71999834.78,264960.0,271.73850686896134,Neutral,Brown,Success,SHEL,04-08-2016,32.67,25-08-2016,33.02,1.09
09-08-2016,09-08-2016,09-08-2015,2015,EXC,Exelon Corp,James A. FitzPatrick nuclear power plant/Scriba,Entergy Corp,110.0,,Completed,7677225.796,29447.0,260.7133424797093,Brown,Brown,Success,EXC,29-07-2016,19.56,19-08-2016,18.19,-6.97
08-08-2016,08-08-2016,08-08-2015,2015,SM,SM Energy Co,Rock Oil Holdings LLC,Riverstone Holdings LLC,980.0,,Completed,244725.7206,1513.934,161.64887012908093,Brown,Brown,Success,SM,28-07-2016,23.98,18-08-2016,33.97,41.69
01-08-2016,01-08-2016,01-08-2015,2015,TSLA,Tesla Inc,Tesla Energy Operations Inc/DE,,5319.16,,Completed,51882.65396,4046.025,12.823117494330855,Green,Green,Success,TSLA,21-07-2016,14.7,11-08-2016,14.99,2.0
01-08-2016,01-08-2016,01-08-2015,2015,RIG,Transocean Ltd,Transocean Partners LLC,,240.96,17.91,Completed,1041609.654,7386.0,141.0248651502843,Brown,Brown,Success,RIG,21-07-2016,12.13,11-08-2016,10.37,-14.51
01-08-2016,01-08-2016,01-08-2015,2015,AR,Antero Resources Corp,Non-core Southern Marcellus onshore assets/US,Equinor ASA,96.0,,Completed,379811.0321,2429.929,156.30540320313887,Neutral,Brown,Success,AR,21-07-2016,26.14,11-08-2016,26.94,3.06
27-07-2016,27-07-2016,27-07-2015,2015,EXC,Exelon Corp,Retail electricity & natural gas business,Consolidated Edison Inc,,,Completed,7677225.796,29447.0,260.7133424797093,Brown,Brown,Success,EXC,15-07-2016,19.14,08-08-2016,18.94,-1.04
26-07-2016,26-07-2016,26-07-2015,2015,DUK,Duke Energy Corp,Intercession P11,Southern Co/The,,,Completed,109613737.1,22371.0,4899.813915,Neutral,Brown,Success,DUK,15-07-2016,59.02,05-08-2016,58.54,-0.81
13-07-2016,13-07-2016,13-07-2015,2015,FANG,Diamondback Energy Inc,Southern Delaware basin assets,Luxe Energy LLC,560.0,,Completed,110412.3509,591.602,186.63282223521887,Green,Brown,Success,FANG,01-07-2016,71.5,25-07-2016,67.4,-5.73
12-07-2016,12-07-2016,12-07-2015,2015,VLO,Valero Energy Corp,Parkway Pipeline LLC,Kinder Morgan Inc,,,Completed,27368226.39,81824.0,334.4767597526398,Neutral,Brown,Success,VLO,01-07-2016,36.0,22-07-2016,34.91,-3.01
05-07-2016,05-07-2016,05-07-2015,2015,XIFR,XPLR Infrastructure LP,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",NextEra Energy Inc,565.0,,Completed,2810.197354,495.0,5.677166371717171,Green,Green,Success,XIFR,24-06-2016,17.98,15-07-2016,19.49,8.44
30-06-2016,30-06-2016,30-06-2015,2015,VRN,Veren Inc,"Flat lake resource assets,Waterflood assets",Husky Energy Inc,185.8,,Completed,2760128.652,3006.9,917.9316412,Neutral,Brown,Success,VRN,17-06-2016,12.34,11-07-2016,12.1,-1.93
28-06-2016,28-06-2016,28-06-2015,2015,MDU,MDU Resources Group Inc,Dakota Prairie Refining LLC,Calumet Specialty Products Partners LP,28.5,,Completed,2205069.255,4014.052,549.3374911436124,Brown,Brown,Success,MDU,17-06-2016,6.31,08-07-2016,6.5,2.97
28-06-2016,28-06-2016,28-06-2015,2015,RBA,RB Global Inc,Sheehan Pipe Line Construction Co,Integrated Pipeline Services Inc,,,Completed,11059.9264,515.875,21.43915948630967,Neutral,Green,Success,RBA,17-06-2016,27.61,08-07-2016,29.29,6.07
23-06-2016,23-06-2016,23-06-2015,2015,SUN,Sunoco LP,Emerge's fuels business,Emerge Energy Services LP,178.5,,Completed,22076.12248,18460.0,1.195889625135428,Neutral,Green,Success,SUN,10-06-2016,12.89,05-07-2016,12.67,-1.73
20-06-2016,20-06-2016,20-06-2015,2015,NEE,NextEra Energy Inc,Indiantown Cogeneration LP,Calypso Energy Holdings LLC,,,Completed,49669111.59,17486.0,2840.5073538831066,Brown,Brown,Success,NEE,09-06-2016,24.91,30-06-2016,26.2,5.18
16-06-2016,16-06-2016,16-06-2015,2015,BLK,BlackRock Inc,211-megawatt wind farm,General Electric Co,,,Completed,4846.3861,11401.0,0.4250843,Green,Green,Success,BLK,03-06-2016,288.15,27-06-2016,256.21,-11.08
13-06-2016,13-06-2016,13-06-2015,2015,PWR,Quanta Services Inc,TC Backhoe & Directional LP,Enterprise Group Inc,13.23,,Completed,182157.3358,7572.436,24.055315330496025,Neutral,Brown,Success,PWR,02-06-2016,23.21,23-06-2016,23.68,2.03
09-06-2016,09-06-2016,09-06-2015,2015,AR,Antero Resources Corp,Portion of Marcellus Shale Property,Southwestern Energy Co,450.0,,Completed,379811.0321,2429.929,156.30540320313887,Brown,Brown,Success,AR,27-05-2016,28.02,20-06-2016,28.24,0.79
16-05-2016,16-05-2016,16-05-2015,2015,RRC,Range Resources Corp,Range Resources-Louisiana Inc,,4287.41,,Completed,287697.971,1713.826,167.86883324211445,Brown,Brown,Success,RRC,05-05-2016,40.2,26-05-2016,39.43,-1.91
02-05-2016,02-05-2016,02-05-2015,2015,EQT,EQT Corp,Statoil gas production assets,Equinor ASA,407.0,,Completed,549617.732,2125.729,258.55493903503225,Brown,Brown,Success,EQT,21-04-2016,33.8,12-05-2016,35.71,5.65
02-05-2016,02-05-2016,02-05-2015,2015,DUK,Duke Energy Corp,6 North Carolina Solar Projects,Community Energy Solar LLC,,,Completed,109613737.1,22371.0,4899.813915,Green,Brown,Success,DUK,21-04-2016,52.51,12-05-2016,55.77,6.21
02-05-2016,02-05-2016,02-05-2015,2015,EXC,Exelon Corp,Integrated Demand Resources Business,Johnson Controls Inc,,,Completed,7677225.796,29447.0,260.7133424797093,Neutral,Brown,Success,EXC,21-04-2016,17.34,12-05-2016,18.6,7.26
29-04-2016,29-04-2016,29-04-2015,2015,DNOW,DNOW Inc,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,Completed,71882.98705,3010.0,23.881391046511627,Neutral,Green,Success,DNOW,18-04-2016,17.43,09-05-2016,16.92,-2.93
27-04-2016,27-04-2016,27-04-2015,2015,SU,Suncor Energy Inc,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,Completed,9604343.93,29208.0,328.8257987606136,Brown,Brown,Success,SU,15-04-2016,20.44,09-05-2016,18.74,-8.33
15-04-2016,15-04-2016,15-04-2015,2015,SUN,Sunoco LP,Convenience store portfolio,Valentine Stores Inc,76.4,,Completed,22076.12248,18460.0,1.195889625135428,Neutral,Green,Success,SUN,04-04-2016,13.61,25-04-2016,15.05,10.57
13-04-2016,13-04-2016,13-04-2015,2015,SUN,Sunoco LP,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,Completed,22076.12248,18460.0,1.195889625135428,Brown,Green,Success,SUN,01-04-2016,13.82,25-04-2016,15.05,8.93
12-04-2016,12-04-2016,12-04-2015,2015,XEL,Xcel Energy Inc,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,Completed,51570167.38,11024.0,4677.990509796808,Green,Brown,Success,XEL,01-04-2016,31.81,22-04-2016,29.62,-6.89
06-04-2016,06-04-2016,06-04-2015,2015,DUK,Duke Energy Corp,Two solar projects/North Carolina,ET Capital Ltd,,,Completed,109613737.1,22371.0,4899.813915,Green,Brown,Success,DUK,24-03-2016,54.85,18-04-2016,55.3,0.82
18-03-2016,18-03-2016,18-03-2015,2015,MFC,Manulife Financial Corp,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,Completed,377899.1068,32815.0,11.516047746457414,Brown,Green,Success,MFC,07-03-2016,9.56,28-03-2016,9.69,1.36
17-03-2016,17-03-2016,17-03-2015,2015,TRP,TC Energy Corp,Columbia Pipeline Group Inc,,12026.25,18.0,Completed,13100004.45,11300.0,1159.2924292035398,Neutral,Brown,Success,TRP,04-03-2016,23.04,28-03-2016,23.68,2.78
15-03-2016,15-03-2016,15-03-2015,2015,MPLX,MPLX LP,Inland marine assets,Marathon Petroleum Corp,580.81,,Completed,84332.06001,961.0,87.75448492195629,Neutral,Brown,Success,MPLX,04-03-2016,11.91,28-03-2016,11.86,-0.41
23-02-2016,23-02-2016,23-02-2015,2015,EIX,Edison International,Eneractive Solutions LLC,,,,Completed,2399999.077,11524.0,208.26094038528288,Neutral,Brown,Success,EIX,12-02-2016,43.43,04-03-2016,47.61,9.63
23-02-2016,23-02-2016,23-02-2015,2015,EIX,Edison International,Delta Energy Services LLC,,,,Completed,2399999.077,11524.0,208.26094038528288,Neutral,Brown,Success,EIX,12-02-2016,43.43,04-03-2016,47.61,9.63
22-02-2016,22-02-2016,22-02-2015,2015,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,488.07,7.08,Completed,9604343.93,29208.0,328.8257987606136,Brown,Brown,Success,SU,11-02-2016,15.29,03-03-2016,18.23,19.21
03-02-2016,03-02-2016,03-02-2015,2015,CLH,Clean Harbors Inc,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,Completed,2114696.008,3275.137,645.6816944909481,Brown,Brown,Success,CLH,22-01-2016,42.28,16-02-2016,42.94,1.56
02-02-2016,02-02-2016,02-02-2015,2015,PEG,Public Service Enterprise Group Inc,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,Completed,16582138.45,10415.0,1592.1400336053769,Green,Brown,Success,PEG,22-01-2016,28.91,12-02-2016,30.38,5.07
01-02-2016,01-02-2016,01-02-2015,2015,D,Dominion Energy Inc,Dominion Energy Questar Corp,,5965.44,9.98,Completed,30886040.39,11683.0,2643.6737473251733,Brown,Brown,Success,D,21-01-2016,46.04,11-02-2016,46.52,1.05
29-01-2016,29-01-2016,29-01-2015,2015,CNP,CenterPoint Energy Inc,Continuum Retail Energy Services LLC,Continuum Energy LLC,77.5,,Completed,1454324.086,7386.0,196.90280066341728,Brown,Brown,Success,CNP,15-01-2016,12.64,08-02-2016,13.47,6.53
27-01-2016,27-01-2016,27-01-2015,2015,ENB,Enbridge Inc,Montney natural gas assets/CA,Murphy Oil Corp,382.68,,Completed,1799858.029,33794.0,53.25969192756111,Brown,Brown,Success,ENB,15-01-2016,18.57,08-02-2016,20.42,9.96
27-01-2016,27-01-2016,27-01-2015,2015,MUR,Murphy Oil Corp,Fossil fuel assets/Athabasca Oil Corp,Athabasca Oil Corp,345.69,,Completed,2496652.37,2787.116,895.7834442484633,Brown,Brown,Success,MUR,15-01-2016,12.36,08-02-2016,13.85,12.06
20-01-2016,20-01-2016,20-01-2015,2015,EXC,Exelon Corp,Bluestream Wind Project,Sir Robert McAlpine Ltd,,,Completed,7677225.796,29447.0,260.7133424797093,Green,Brown,Success,EXC,08-01-2016,14.32,01-02-2016,15.45,7.84
11-01-2016,11-01-2016,11-01-2015,2015,ED,Consolidated Edison Inc,OCI Solar San Antonio 7 LLC,OCI Holdings Co Ltd,0.19,,Completed,3195105.854,12554.0,254.5089894854229,Green,Brown,Success,ED,31-12-2015,45.97,21-01-2016,48.42,5.32
06-01-2016,06-01-2016,06-01-2015,2015,HON,Honeywell International Inc,UOP Russell LLC,,240.0,,Completed,3521053.192,38581.0,91.26391726497498,Brown,Brown,Success,HON,24-12-2015,82.38,19-01-2016,76.62,-6.99
05-01-2016,05-01-2016,05-01-2015,2015,MDU,MDU Resources Group Inc,Thunder Spirit Wind Farm Phase I,ALLETE Inc,200.0,,Completed,2205069.255,4014.052,549.3374911436124,Green,Brown,Success,MDU,24-12-2015,4.86,15-01-2016,4.34,-10.63
31-12-2015,31-12-2015,31-12-2014,2014,EIX,Edison International,Altenex LLC,,,,Completed,2399998.429,13413.0,178.93077081935436,Neutral,Brown,Success,EIX,18-12-2015,41.62,11-01-2016,41.63,0.02
23-12-2015,23-12-2015,23-12-2014,2014,HE,Hawaiian Electric Industries Inc,Hamakua Energy Partners LP,Ares Management Corp,84.5,,Completed,6072777.477,3239.542,1874.579022898916,Green,Brown,Success,HE,11-12-2015,21.01,04-01-2016,21.63,2.96
21-12-2015,21-12-2015,21-12-2014,2014,HEI,HEICO Corp,Robertson Fuel Systems LLC,American Securities LLC,255.0,,Completed,55351235.58,1132.311,48883.42123321243,Neutral,Brown,Success,HEI,10-12-2015,25.35,31-12-2015,27.46,8.34
17-12-2015,17-12-2015,17-12-2014,2014,DNOW,DNOW Inc,Updike Supply Co,,,,Completed,97738.82833,4105.0,23.809702394640684,Neutral,Green,Success,DNOW,04-12-2015,18.2,28-12-2015,15.68,-13.85
11-12-2015,11-12-2015,11-12-2014,2014,EQNR,Equinor ASA,Eagle Ford basin,Repsol SA,,,Completed,16378832.41,96542.3833,169.65432020777553,Brown,Brown,Success,EQNR,30-11-2015,9.02,21-12-2015,7.87,-12.69
07-12-2015,07-12-2015,07-12-2014,2014,DVN,Devon Energy Corp,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin","Felix Energy LLC,Unknown Seller",2500.0,,Completed,5937485.923,17632.0,336.74489127722325,Brown,Brown,Success,DVN,25-11-2015,32.35,17-12-2015,20.56,-36.45
17-11-2015,17-11-2015,17-11-2014,2014,ALE,ALLETE Inc,A&W Technologies Inc,,9.0,,Completed,8840069.805,1136.8,7776.2753386699505,Neutral,Brown,Success,ALE,06-11-2015,34.96,27-11-2015,36.04,3.09
16-11-2015,16-11-2015,16-11-2014,2014,SUN,Sunoco LP,"Sunoco LLC,Legacy Sunoco retail business/",ETP Legacy LP,2397.5,,Completed,21644.0041,10317.548,2.0977856463570603,Brown,Green,Success,SUN,05-11-2015,14.73,27-11-2015,15.74,6.84
16-11-2015,16-11-2015,16-11-2014,2014,D,Dominion Energy Inc,80 MW Solar Facility,Iberdrola SA,,,Completed,31810838.45,12436.0,2557.963850916693,Green,Brown,Success,D,05-11-2015,46.77,27-11-2015,45.28,-3.18
12-11-2015,12-11-2015,12-11-2014,2014,GTE,Gran Tierra Energy Inc,Petroamerica Oil Corp,,85.77,,Completed,144948.1306,559.398,259.11449558275143,Brown,Brown,Success,GTE,30-10-2015,24.0,23-11-2015,22.9,-4.58
26-10-2015,26-10-2015,26-10-2014,2014,DUK,Duke Energy Corp,Piedmont Natural Gas Co Inc,,6536.09,13.88,Completed,126000000.5,22509.0,5597.760918,Brown,Brown,Success,DUK,15-10-2015,49.4,05-11-2015,48.04,-2.76
22-10-2015,22-10-2015,22-10-2014,2014,DUK,Duke Energy Corp,Phoenix Energy Technologies Inc,"Bluff Point Associates Corp,Five Peaks Capital Management",,,Completed,126000000.5,22509.0,5597.760918,Green,Brown,Success,DUK,09-10-2015,48.58,02-11-2015,48.53,-0.11
12-10-2015,12-10-2015,12-10-2014,2014,USDP,USD Partners LP,Casper Crude to Rail LLC,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,Completed,1208.194481,36.098,33.46984545,Neutral,Brown,Success,USDP,01-10-2015,3.62,22-10-2015,3.82,5.47
