Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales,Acquirer_GHG_Emissions,Carbon_Intensity,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status
26-10-2017,2016,XIFR,XPLR Infrastructure LP,772.0,25553.44641,33.10031918393783,4 Renewable energy assets,NextEra Energy Inc,1271.0,,Completed
18-10-2017,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284392009091,crude oil terminal/Wink,Genesis Energy LP,,,Completed
03-10-2017,2016,PEG,Public Service Enterprise Group Inc,9061.0,14037604.05,1549.233423463194,10.6 MWs-dc facility,Solar Liberty Energy Systems Inc,25.0,,Completed
02-10-2017,2016,WKC,World Kinect Corp,27015.8,545310.2429,20.184863779714092,Orchard Holdings Group LLC,Sureserve Group PLC,16.46,,Completed
25-09-2017,2016,AMSC,American Superconductor Corp,96.023,110671.8442,1152.555577309603,Infinia Technology Corp,"Private Investor,Qnergy Inc",0.1,,Completed
18-09-2017,2016,ITRI,Itron Inc,2013.186,5193.0198,2.5795032351705207,Itron Networked Solutions Inc,,752.6,,Completed
08-09-2017,2016,ALE,ALLETE Inc,1339.7,7644669.672,5706.254886914981,Tonka Water Conditioning LLC,,,,Completed
05-09-2017,2016,PTEN,Patterson-UTI Energy Inc,915.866,90235.61711,98.52491206137144,MS Directional LLC,"Denham Capital Management LP (Fund: Denham Commodity Partners Fund V LP),NGP Energy Capital Management LLC (Fund: NGP Natural Resources X LP)",262.0,,Completed
01-09-2017,2016,MPLX,MPLX LP,3028.0,305794.1672,100.98882668428006,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,1050.0,,Completed
28-08-2017,2016,FET,Forum Energy Technologies Inc,587.635,7947.946342,13.525311361644558,Global Tubing LLC,Quantum Energy Partners LLC,237.0,,Completed
23-08-2017,2016,CPK,Chesapeake Utilities Corp,498.86,99679.31421,199.81420480695985,Propane operating assets/Chipola,CPGC Enterprises Inc,,,Completed
14-08-2017,2016,NBR,Nabors Industries Ltd,2227.839,237228.7389,106.4837894030942,Tesco Corp,,162.23,,Completed
03-08-2017,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.272296157451,2 5-megawatt solar facilities,TotalEnergies SE,,,Completed
03-08-2017,2016,CPK,Chesapeake Utilities Corp,498.86,99679.31421,199.81420480695985,Utilities asset/Western Pennsylvania,ARM Energy Management LLC,,,Completed
03-08-2017,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.272296157451,2 Solar Power Plants/Fremont & Moorings,Total Holdings SAS,,,Completed
21-07-2017,2016,PWR,Quanta Services Inc,7651.319,179492.277,23.45899798453051,"Stronghold Ltd,Stronghold Specialty Ltd",,448.78,,Completed
20-07-2017,2016,TDY,Teledyne Technologies Inc,2298.1,52704.87145,22.93410706670728,Scientific Systems Inc,,31.3,,Completed
18-07-2017,2016,WTTR,Select Water Solutions Inc,302.399,28365.28712,93.80086283354112,Rockwater Energy Solutions Inc,,452.99,,Completed
10-07-2017,2016,GTY,Getty Realty Corp,115.271,1598.861571,13.870458059702786,38 fee simple & 4 leasehold properties,Applegreen PLC,70.1,,Completed
06-07-2017,2016,VST,Vistra Corp,5164.0,52283283.24,10124.570728117738,Power Plant/TX,,350.0,,Completed
05-07-2017,2016,FET,Forum Energy Technologies Inc,587.635,7947.946342,13.525311361644558,Multilift Inc,Pelican Energy Partners LP,39.4,,Completed
05-07-2017,2016,HAL,Halliburton Co,15887.0,885363.875235295,55.72882704319853,Summit Esp LLC,,,,Completed
03-07-2017,2016,NGL,NGL Energy Partners LP,11742.11,13.07524183,0.001113534265136334,Propane Services LLC,Strength Capital Partners LLC,,,Completed
30-06-2017,2016,SHEL,Shell PLC,233591.0,35213154.99866,150.74705360506184,MP2 Energy IL LLC,,,,Completed
26-06-2017,2016,ALTO,Alto Ingredients Inc,1624.758,300372.7021,184.8722715013559,Illinois Corn Processing LLC,,76.0,,Completed
19-06-2017,2016,EQT,EQT Corp,1913.338,593316.4072,310.094926876485,EQT RE Merger Sub Inc,,6456.71,11.19,Completed
19-06-2017,2016,OXY,Occidental Petroleum Corp,10090.0,10463554.07,1037.022207135778,Enhanced Oil Recovery Assets in Permian Basin,Hess Corp,600.0,,Completed
13-06-2017,2016,KEX,Kirby Corp,1770.673,1044237.22,589.7402964861383,Stewart & Stevenson LLC,Parman Capital Group LLC,756.5,,Completed
05-06-2017,2016,USDP,USD Partners LP,111.125,3709.086115,33.37760283464567,Crude oil terminal/Stroud,,,,Completed
30-05-2017,2016,SHEL,Shell PLC,233591.0,35213154.99866,150.74705360506184,"Chevron Block 6,Chevron Block 5a,Chevron Block 5e",Chevron Corp,250.0,,Completed
25-05-2017,2016,DTE,DTE Energy Co,10630.0,15885817.3495,1494.4324881937912,Gas to energy project,Fort Bend Power Producers LLC,,,Completed
11-05-2017,2016,CLH,Clean Harbors Inc,2755.226,2055097.6137,745.8907594876065,Lonestar West Inc,,32.75,,Completed
08-05-2017,2016,TDS,Telephone and Data Systems Inc,5155.0,22016.3297,4.270869000969932,Sun Prairie telecommunication assets,Sun Prairie Utilities,,,Completed
04-05-2017,2016,NVEE,NV5 Global Inc,223.91,1678.26553,7.495268322093698,Energenz LLC,,,,Completed
03-05-2017,2016,NVAX,NOV Inc,15.353,339.4548351,22.110000332182636,Drilling Technologies segment,Flotek Industries Inc,17.0,,Completed
02-05-2017,2016,XIFR,XPLR Infrastructure LP,772.0,25553.44641,33.10031918393783,Golden West Wind Holdings LLC,,422.0,,Completed
01-05-2017,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284392009091,Certain Assets,Paramount Resources TEC Ltd,43.91,,Completed
01-05-2017,2016,PR,Permian Resources Corp,116.51,43054.60767,369.5357280061797,Oil & gas properties/Northern Delaware Basin,GMT Exploration Co LLC/CO,,,Completed
28-04-2017,2016,ETR,Entergy Corp,10845.645,35189216.57,3244.5480715992453,361 MW natural gas-fueled electrical generation plant,Calpine Corp,222.0,,Completed
26-04-2017,2016,GPRE,Green Plains Inc,3410.881,1274854.587,373.7610860654476,2 Cattle feeding operations,Cargill Inc,36.7,,Completed
25-04-2017,2016,CHRD,Chord Energy Corp,826.642,278103.3088,336.4253314010176,North Star Water LLC,,,,Completed
12-04-2017,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.272296157451,40-megawatt Midway II Project solar power plant,Solar Frontier KK,,,Completed
29-03-2017,2016,CVE,Cenovus Energy Inc,11159.0,6490806.488,581.6656051617529,Canadian conventional natural gas assets,ConocoPhillips,13196.47,,Completed
24-03-2017,2016,AEP,American Electric Power Co Inc,16380.1,49727182.44845,3035.8289905708757,Conesville power plant/Ohio,Dynegy Inc,,,Completed
23-03-2017,2016,TUSK,Mammoth Energy Services Inc,230.625,4202.869125,18.22382276422764,Chieftain Sand & Proppant LLC,,36.0,,Completed
21-03-2017,2016,TUSK,Mammoth Energy Services Inc,230.625,4202.869125,18.22382276422764,Sturgeon Acquisitions LLC,"Gulfport Energy Operating Corp,Wexford Capital LP,Rhino Resource Partners LP",,,Completed
13-03-2017,2016,NEXT,NextDecade Corp,0.0,123.2248155,,NextDecade LLC,"York Capital Management LP,Valinor Management LP,Halcyon Energy Corp Pte Ltd",,,Completed
07-03-2017,2016,BN,Brookfield Corp,24411.0,522582.23305000004,21.407653641800827,TerraForm Power Inc,,4724.71,17.98,Completed
07-03-2017,2016,BN,Brookfield Corp,24411.0,522582.23305000004,21.407653641800827,TerraForm Global Inc,,954.09,11.64,Completed
02-03-2017,2016,FANG,Diamondback Energy Inc,528.284,229623.5737,434.6593379697284,Brigham Resources LLC,"Yorktown Partners LLC (Fund: Yorktown Energy Partners IX LP),Warburg Pincus LLC (Fund: Warburg Pincus Private Equity XI LP),Pine Brook Road Partners LLC (Fund: Pine Brook Capital Partners II LP)",2550.0,,Completed
01-03-2017,2016,MPLX,MPLX LP,3028.0,305794.1672,100.98882668428006,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,2015.0,,Completed
22-02-2017,2016,SD,SandRidge Energy Inc,392.265,170882.366,435.62990835277174,13100 acres in Stack Formation,"Red Mountain Energy Corp/United States,IOG Capital LP",,,Completed
13-02-2017,2016,MPLX,MPLX LP,3028.0,305794.1672,100.98882668428006,Ozark pipeline,Enbridge Energy Partners LP,220.0,,Completed
10-02-2017,2016,SR,Spire Inc,1537.3,2671.767901,1.7379612964288038,PULS Inc,,,,Completed
09-02-2017,2016,EQT,EQT Corp,1913.338,593316.4072,310.094926876485,53400 core net Marcellus acres,Talos Energy Inc,527.0,,Completed
01-02-2017,2016,OKE,ONEOK Inc,8920.934,2500000.047,280.2397200786375,ONEOK Partners LP,,17377.65,11.54,Completed
01-02-2017,2016,WEC,WEC Energy Group Inc,7472.3,29138270.28,3899.5048753395877,Bluewater gas storage facility,Plains All American Pipeline LP,230.0,,Completed
27-01-2017,2016,ENB,Enbridge Inc,34560.0,2530543.531,73.2217456886574,Midcoast Energy Partners LP,Enbridge Energy Partners LP,170.21,200.98,Completed
19-01-2017,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,257.0284447204969,Juhl Energy Services Inc,Juhl Energy Inc,,,Completed
19-01-2017,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,257.0284447204969,Ross Solar Group LLC,,,,Completed
17-01-2017,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284392009091,Unnamed Target,,5600.0,,Completed
10-01-2017,2016,DUK,Duke Energy Corp,22743.0,97942420.64,4306.4864195576665,"Rio Bravo I/CA,Rio Bravo II/CA,Wildwood Solar II/CA",SunPower Corp,,,Completed
09-01-2017,2016,FET,Forum Energy Technologies Inc,587.635,7947.946342,13.525311361644558,Cooper Valves LP,,14.5,,Completed
05-01-2017,2016,BLDP,Ballard Power Systems Inc,85.27,3059.85723,35.88433481881084,Ballard Power Systems Europe A/S,Dansk Industri Invest A/S,,,Completed
04-01-2017,2016,AR,Antero Resources Corp,3164.154,434856.274705,137.43208285848286,Ohio Utica assets/Warrior South Area,Rex Energy Corp,30.0,,Completed
03-01-2017,2016,ORA,Ormat Technologies Inc,662.591,169915.93775,256.44166273010046,Viridity Energy Inc,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.0,,Completed
20-12-2016,2015,ATO,Atmos Energy Corp,4142.136,34561.4867,8.34388023473879,Natural gas transportation pipeline,EnLink Midstream Partners LP,,,Completed
15-12-2016,2015,CAT,Caterpillar Inc,47011.0,890000.1362,18.931742277339346,Kemper Valve & Fittings Corp,,,,Completed
14-12-2016,2015,FANG,Diamondback Energy Inc,591.602,110412.3509,186.63282223521895,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",,2408.02,,Completed
13-12-2016,2015,PTEN,Patterson-UTI Energy Inc,1891.277,173556.5501,91.7668591644693,Seventy Seven Energy Inc,,1363.9,,Completed
23-11-2016,2015,BTE,Baytex Energy Corp,1077.544,1236120.962,1147.1651849019622,Oil Sands Leases/Alberta,,48.2,,Completed
22-11-2016,2015,BTE,Baytex Energy Corp,1077.544,1236120.962,1147.1651849019622,Heavy oil assets/Peace River,,48.28,,Completed
21-11-2016,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1592.1400336053769,Northampton County solar energy facility/ North Carolina,BayWa r.e. GmbH,12.94,,Completed
18-11-2016,2015,ALE,ALLETE Inc,1486.4,7939111.427,5341.167537002153,Water & Energy Systems Technology Inc,,,,Completed
15-11-2016,2015,SM,SM Energy Co,1513.934,244725.72055,161.64887012908093,Producing properties & Undeveloped leasehold interests/Howard County,,,,Completed
04-11-2016,2015,BKH,Black Hills Corp,1304.605,3953611.076,3030.5043105001128,Peak View Wind project,,109.0,,Completed
01-11-2016,2015,CCI,Crown Castle Inc,3663.851,16283.71678,4.444426582849576,"Unnamed Target,Fibernet Direct Florida LLC",NextEra Energy Inc,1500.0,,Completed
01-11-2016,2015,OXY,Occidental Petroleum Corp,12480.0,9278730.312,743.4880057692309,Enhanced Oil Recovery Assets/Texas,,,,Completed
31-10-2016,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.0857,196.90280066341728,Atmos Energy Marketing LLC,Atmos Energy Corp,40.0,,Completed
31-10-2016,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2840.5073538831066,Oncor Electric Delivery Co LLC,Texas Energy Future Capital Holdings LLC,27.0,6.93,Completed
25-10-2016,2015,EQT,EQT Corp,2125.729,549617.732,258.55493903503225,Trans Energy Inc,,47.18,,Completed
25-10-2016,2015,EQT,EQT Corp,2125.729,549617.732,258.55493903503225,35 Marcellus wells,"Trans Energy Inc,Alpha Natural Resources Inc",,,Completed
19-10-2016,2015,OII,Oceaneering International Inc,3062.754,50457.66,16.474604228743154,Blue Ocean Technologies LLC,,30.0,,Completed
18-10-2016,2015,SM,SM Energy Co,1513.934,244725.72055,161.64887012908093,35700 acres in the Midland Basin/West Texas/US,Qstar LLC,1607.27,,Completed
18-10-2016,2015,CHRD,Chord Energy Corp,1160.145,179568.8143,154.78135431346945,Williston Basin assets/Texas,SM Energy Co,765.8,,Completed
12-10-2016,2015,SUN,Sunoco LP,18460.0,22076.12248,1.195889625135428,Retail convenience store assets & wholesale fuel business,Denny Oil Co,53.0,,Completed
07-10-2016,2015,SRE,Sempra,10231.0,8239048.483,805.3023636985632,Spire Mississippi Inc,,,,Completed
26-09-2016,2015,TRP,TC Energy Corp,11300.0,13100004.45,1159.2924292035398,Columbia Pipeline Partners LP,,2155.05,3.21,Completed
26-09-2016,2015,DTE,DTE Energy Co,10337.0,17111595.3794,1655.3734525877915,"Stonewall Gas Gathering LLC,Appalachia Gathering system","M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,Completed
15-09-2016,2015,NRG,NRG Energy Inc,14674.0,89490677.95,6098.587839035028,Wind and solar assets,SunEdison Inc,144.0,,Completed
14-09-2016,2015,PTEN,Patterson-UTI Energy Inc,1891.277,173556.5501,91.7668591644693,Warrior Rig Ltd,,,,Completed
09-09-2016,2015,TTE,TotalEnergies SE,159197.4007,41752429.9,262.2682890324352,Upstream Barnett Shale Assets,Expand Energy Corp,420.0,,Completed
07-09-2016,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.81391533682,4.7 MW solar farms/Georgia,SolAmerica Energy LLC,,,Completed
06-09-2016,2015,ENB,Enbridge Inc,33794.0,1799858.029,53.25969192756111,Spectra Energy Corp,,42223.61,19.8,Completed
06-09-2016,2015,EOG,EOG Resources Inc,9434.416,5191570.954,550.2800548544817,Yates Petroleum Corp,,2393.44,,Completed
26-08-2016,2015,CVX,Chevron Corp,122566.0,58701000.07,478.93379950394075,SKIL businesses/North America & Europe,Robert Bosch Stiftung GmbH,,,Completed
17-08-2016,2015,SHEL,Shell PLC,264960.0,71999834.78,271.73850686896134,2 properties/Potter,,0.65,,Completed
15-08-2016,2015,SHEL,Shell PLC,264960.0,71999834.78,271.73850686896134,2 properties in Potter & Center townships,,5.5,,Completed
09-08-2016,2015,EXC,Exelon Corp,29447.0,7677225.796,260.7133424797093,James A. FitzPatrick nuclear power plant/Scriba,Entergy Corp,110.0,,Completed
08-08-2016,2015,SM,SM Energy Co,1513.934,244725.72055,161.64887012908093,Rock Oil Holdings LLC,Riverstone Holdings LLC,980.0,,Completed
01-08-2016,2015,TSLA,Tesla Inc,4046.025,51882.65396,12.823117494330855,Tesla Energy Operations Inc/DE,,5319.16,,Completed
01-08-2016,2015,RIG,Transocean Ltd,7386.0,1041609.654,141.0248651502843,Transocean Partners LLC,,240.96,17.91,Completed
01-08-2016,2015,AR,Antero Resources Corp,2429.929,379811.0321,156.30540320313887,Non-core Southern Marcellus onshore assets/US,Equinor ASA,96.0,,Completed
27-07-2016,2015,EXC,Exelon Corp,29447.0,7677225.796,260.7133424797093,Retail electricity & natural gas business,Consolidated Edison Inc,,,Completed
26-07-2016,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.81391533682,Intercession P11,Southern Co/The,,,Completed
13-07-2016,2015,FANG,Diamondback Energy Inc,591.602,110412.3509,186.63282223521895,Southern Delaware basin assets,Luxe Energy LLC,560.0,,Completed
12-07-2016,2015,VLO,Valero Energy Corp,81824.0,27368226.39,334.4767597526398,Parkway Pipeline LLC,Kinder Morgan Inc,,,Completed
05-07-2016,2015,XIFR,XPLR Infrastructure LP,495.0,2810.197354,5.677166371717171,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",NextEra Energy Inc,565.0,,Completed
30-06-2016,2015,VRN,Veren Inc,3006.9,2760128.652,917.9316412251819,"Flat lake resource assets,Waterflood assets",Husky Energy Inc,185.8,,Completed
28-06-2016,2015,MDU,MDU Resources Group Inc,4014.052,2205069.255,549.3374911436124,Dakota Prairie Refining LLC,Calumet Specialty Products Partners LP,28.5,,Completed
28-06-2016,2015,RBA,RB Global Inc,515.875,11059.9264,21.43915948630967,Sheehan Pipe Line Construction Co,Integrated Pipeline Services Inc,,,Completed
23-06-2016,2015,SUN,Sunoco LP,18460.0,22076.12248,1.195889625135428,Emerge's fuels business,Emerge Energy Services LP,178.5,,Completed
20-06-2016,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2840.5073538831066,Indiantown Cogeneration LP,Calypso Energy Holdings LLC,,,Completed
16-06-2016,2015,BLK,BlackRock Inc,11401.0,4846.3861,0.42508429962284006,211-megawatt wind farm,General Electric Co,,,Completed
13-06-2016,2015,PWR,Quanta Services Inc,7572.436,182157.3358,24.055315330496025,TC Backhoe & Directional LP,Enterprise Group Inc,13.23,,Completed
09-06-2016,2015,AR,Antero Resources Corp,2429.929,379811.0321,156.30540320313887,Portion of Marcellus Shale Property,Southwestern Energy Co,450.0,,Completed
16-05-2016,2015,RRC,Range Resources Corp,1713.826,287697.971,167.86883324211445,Range Resources-Louisiana Inc,,4287.41,,Completed
02-05-2016,2015,EQT,EQT Corp,2125.729,549617.732,258.55493903503225,Statoil gas production assets,Equinor ASA,407.0,,Completed
02-05-2016,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.81391533682,6 North Carolina Solar Projects,Community Energy Solar LLC,,,Completed
02-05-2016,2015,EXC,Exelon Corp,29447.0,7677225.796,260.7133424797093,Integrated Demand Resources Business,Johnson Controls Inc,,,Completed
29-04-2016,2015,DNOW,DNOW Inc,3010.0,71882.98705,23.881391046511627,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,Completed
27-04-2016,2015,SU,Suncor Energy Inc,29208.0,9604343.930200001,328.82579876061357,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,Completed
15-04-2016,2015,SUN,Sunoco LP,18460.0,22076.12248,1.195889625135428,Convenience store portfolio,Valentine Stores Inc,76.4,,Completed
13-04-2016,2015,SUN,Sunoco LP,18460.0,22076.12248,1.195889625135428,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,Completed
12-04-2016,2015,XEL,Xcel Energy Inc,11024.0,51570167.38,4677.990509796808,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,Completed
06-04-2016,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.81391533682,Two solar projects/North Carolina,ET Capital Ltd,,,Completed
18-03-2016,2015,MFC,Manulife Financial Corp,32815.0,377899.1068,11.516047746457414,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,Completed
17-03-2016,2015,TRP,TC Energy Corp,11300.0,13100004.45,1159.2924292035398,Columbia Pipeline Group Inc,,12026.25,18.0,Completed
15-03-2016,2015,MPLX,MPLX LP,961.0,84332.06001,87.75448492195629,Inland marine assets,Marathon Petroleum Corp,580.81,,Completed
23-02-2016,2015,EIX,Edison International,11524.0,2399999.077,208.26094038528288,Eneractive Solutions LLC,,,,Completed
23-02-2016,2015,EIX,Edison International,11524.0,2399999.077,208.26094038528288,Delta Energy Services LLC,,,,Completed
22-02-2016,2015,SU,Suncor Energy Inc,29208.0,9604343.930200001,328.82579876061357,Canadian Oil Sands Ltd,,488.07,7.08,Completed
03-02-2016,2015,CLH,Clean Harbors Inc,3275.137,2114696.00785,645.6816944909481,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,Completed
02-02-2016,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1592.1400336053769,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,Completed
01-02-2016,2015,D,Dominion Energy Inc,11683.0,30886040.39,2643.6737473251733,Dominion Energy Questar Corp,,5965.44,9.98,Completed
29-01-2016,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.0857,196.90280066341728,Continuum Retail Energy Services LLC,Continuum Energy LLC,77.5,,Completed
27-01-2016,2015,ENB,Enbridge Inc,33794.0,1799858.029,53.25969192756111,Montney natural gas assets/CA,Murphy Oil Corp,382.68,,Completed
27-01-2016,2015,MUR,Murphy Oil Corp,2787.116,2496652.37,895.7834442484633,Fossil fuel assets/Athabasca Oil Corp,Athabasca Oil Corp,345.69,,Completed
20-01-2016,2015,EXC,Exelon Corp,29447.0,7677225.796,260.7133424797093,Bluestream Wind Project,Sir Robert McAlpine Ltd,,,Completed
11-01-2016,2015,ED,Consolidated Edison Inc,12554.0,3195105.854,254.50898948542294,OCI Solar San Antonio 7 LLC,OCI Holdings Co Ltd,0.19,,Completed
06-01-2016,2015,HON,Honeywell International Inc,38581.0,3521053.192,91.26391726497498,UOP Russell LLC,,240.0,,Completed
05-01-2016,2015,MDU,MDU Resources Group Inc,4014.052,2205069.255,549.3374911436124,Thunder Spirit Wind Farm Phase I,ALLETE Inc,200.0,,Completed
31-12-2015,2014,EIX,Edison International,13413.0,2399998.429,178.93077081935436,Altenex LLC,,,,Completed
23-12-2015,2014,HE,Hawaiian Electric Industries Inc,3239.542,6072777.477,1874.579022898916,Hamakua Energy Partners LP,Ares Management Corp,84.5,,Completed
21-12-2015,2014,HEI,HEICO Corp,1132.311,55351235.58,48883.42123321243,Robertson Fuel Systems LLC,American Securities LLC,255.0,,Completed
17-12-2015,2014,DNOW,DNOW Inc,4105.0,97738.82833,23.809702394640684,Updike Supply Co,,,,Completed
11-12-2015,2014,EQNR,Equinor ASA,96542.3833,16378832.41,169.65432020777553,Eagle Ford basin,Repsol SA,,,Completed
07-12-2015,2014,DVN,Devon Energy Corp,17632.0,5937485.923,336.74489127722325,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin","Felix Energy LLC,Unknown Seller",2500.0,,Completed
17-11-2015,2014,ALE,ALLETE Inc,1136.8,8840069.805,7776.2753386699505,A&W Technologies Inc,,9.0,,Completed
16-11-2015,2014,SUN,Sunoco LP,10317.548,21644.0041,2.0977856463570603,"Sunoco LLC,Legacy Sunoco retail business/",ETP Legacy LP,2397.5,,Completed
16-11-2015,2014,D,Dominion Energy Inc,12436.0,31810838.45,2557.9638509166934,80 MW Solar Facility,Iberdrola SA,,,Completed
12-11-2015,2014,GTE,Gran Tierra Energy Inc,559.398,144948.1306,259.11449558275143,Petroamerica Oil Corp,,85.77,,Completed
26-10-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,Piedmont Natural Gas Co Inc,,6536.09,13.88,Completed
22-10-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,Phoenix Energy Technologies Inc,"Bluff Point Associates Corp,Five Peaks Capital Management",,,Completed
12-10-2015,2014,USDP,USD Partners LP,36.098,1208.194481,33.4698454485013,Casper Crude to Rail LLC,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,Completed
08-10-2015,2014,TRP,TC Energy Corp,10185.0,12600000.69,1237.1134698085418,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Talen Energy Corp,657.0,,Completed
05-10-2015,2014,SU,Suncor Energy Inc,39862.0,9526346.23521,238.98314773995284,Canadian Oil Sands Ltd,,4809.92,11.8,Completed
05-10-2015,2014,XIFR,XPLR Infrastructure LP,356.0,1882.15441,5.286950589887641,Jericho Wind Energy Center/ON,NextEra Energy Resources LLC,504.0,,Completed
01-10-2015,2014,SUN,Sunoco LP,10317.548,21644.0041,2.0977856463570603,Hawaii assets of MFM Inc,MFM Inc,,,Completed
30-09-2015,2014,BLK,BlackRock Inc,11081.0,6093.509393,0.5499060908762747,Longhorn Wind Project LLC,Electricite de France SA,,,Completed
18-09-2015,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4868791492863,Wind Development Assets,Hale Community Energy LLC,,,Completed
17-09-2015,2014,ED,Consolidated Edison Inc,12919.0,3155617.468,244.2617437882189,350 MW AC Panoche Valley Solar Farm,CalCEF Clean Energy Fund,,,Completed
01-09-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,211-MW Mesquite Creek wind farm,,,,Completed
25-08-2015,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1420.1863411721476,Columbia Solar Project,Hanergy Thin Film Power Group Ltd,,,Completed
18-08-2015,2014,SUN,Sunoco LP,10317.548,21644.0041,2.0977856463570603,Motor fuel distribution business,Alta East Inc,57.0,,Completed
04-08-2015,2014,DNOW,DNOW Inc,4105.0,97738.82833,23.809702394640684,Challenger Industries Inc/ND,,,,Completed
03-08-2015,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4868791492863,NET Midstream LLC,,1588.0,,Completed
28-07-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,20MW Seville I & 30MW Seville II Projects,Kruger Inc,,,Completed
15-07-2015,2014,SUN,Sunoco LP,10317.548,21644.0041,2.0977856463570603,Susser Holdings Corp,ETP Legacy LP,1940.0,12.83,Completed
15-07-2015,2014,KMI,Kinder Morgan Inc,16226.0,2751693.024,169.58541994330088,Elba Liquefaction Co LLC,Shell PLC,200.0,,Completed
13-07-2015,2014,BKH,Black Hills Corp,1393.57,3567900.977,2560.259604469097,Black Hills Gas Holdings LLC,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,Completed
09-07-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Sumitomo Corp,,,Completed
08-07-2015,2014,SU,Suncor Energy Inc,39862.0,9526346.23521,238.98314773995284,Poplar Creek cogeneration facilities,TransAlta Corp,,,Completed
02-07-2015,2014,VRN,Veren Inc,3355.123,2025040.878,603.5668075358191,Coral Hill Energy Ltd,,205.94,,Completed
30-06-2015,2014,DNOW,DNOW Inc,4105.0,97738.82833,23.809702394640684,Odessa Pumps & Equipment Inc,,,,Completed
30-06-2015,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1420.1863411721476,755 MW Keys Energy Center,Ares Management Corp,,,Completed
29-06-2015,2014,BLDP,Ballard Power Systems Inc,68.721,2369.339492,34.47766318883602,Ballard Unmanned Systems Inc,,,,Completed
18-06-2015,2014,AWK,American Water Works Co Inc,3011.0,66422.0797,22.05980727333112,Keystone Clearwater Solutions LLC,Rex Energy Corp,130.0,,Completed
17-06-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,Stellar Energy GP Inc,Soligent Holdings Inc,,,Completed
16-06-2015,2014,EXC,Exelon Corp,27429.0,16786459.26,611.9967647380511,Demand Response Assets,Demand Response Partners Inc,,,Completed
08-06-2015,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.76091785508,Osprey Energy Center,Calpine Corp,,,Completed
04-06-2015,2014,CVE,Cenovus Energy Inc,19708.0,5560377.824,282.1381075705297,North American Terminal Operations/CA,Chemtrade Electrochem Inc,60.12,,Completed
