Company Name,Ticker
Manac Inc/Canada,Ticker not found
Dakshidin Corp,DKSC
Tesla Energy Operations Inc/DE,Ticker not found
Aly Energy Services Inc,Ticker not found
Ferrellgas Partners LP,Ticker not found
Oceaneering International Inc,OII
Energy & Exploration Partners Inc,Ticker not found
Kelt Exploration Ltd,KEL.TO
Aveda Transportation & Energy Services Inc,Ticker not found
Noble Energy Inc,Ticker not found
ION Geophysical Corp,Ticker not found
Williams Cos Inc/The,Ticker not found
Southcross Energy Partners LLC,Ticker not found
Veren Inc,VRN
Ikkuma Resources Corp,Ticker not found
Long Run Exploration Ltd,Ticker not found
Green Brick Partners Inc,GRBK
Kleangas Energy Technologies Inc,Ticker not found
YouneeqAI Technical Services I,YQAI
AVEW Holdings Inc,AVEW
Village Farms International Inc,VFF
Green Plains Inc,GPRE
NGL Energy Partners LP,NGL
Renewable Energy Group Inc,Ticker not found
ITOCHU Corp,8001.T
Patterson-UTI Energy Inc,PTEN
Rose Rock Midstream LP,Ticker not found
Phillips 66,PSX
Clearway Energy Inc,CWEN
Par Pacific Holdings Inc,PARR
Oceaneering International Inc,OII
Enerflex Ltd,7EX.F
Petro River Oil Corp,PTRC
Engie SA,ENGI.PA
Superior Drilling Products Inc,Ticker not found
Zedcor Inc,ZDC.V
Spartan Energy Corp,Ticker not found
Spartan Energy Corp,Ticker not found
Commercial Development Co Inc,Ticker not found
Prominence Energy Ltd,PRM.AX
SugarBud Craft Growers Corp,Ticker not found
Marathon Petroleum Corp,MPC
Civitas Resources Inc,CIVI
SunEdison Inc,Ticker not found
Greencastle Resources Ltd,GRSFF
Mesquite Energy Inc,Ticker not found
Northern Frontier Corp,Ticker not found
Mitcham Industries Inc,Ticker not found
W&T Offshore Inc,Ticker not found
Regulus Resources Inc,3LI.F
Brookfield Renewable Partners LP,Ticker not found
Kentz Corp Ltd,Ticker not found
Vital Energy Inc,VTLE
Earthstone Energy Inc,Ticker not found
Triangle Petroleum Corp,Ticker not found
PHX Minerals Inc,PHX
"Centrica PLC,Qatar Energy",Ticker not found
Glacier Oil & Gas Corp,Ticker not found
"Attis Oil and Gas Ltd,Springer Oil and Gas LLC",Ticker not found
Attis Oil and Gas Ltd,Ticker not found
Freeport-McMoRan Inc,FCX
Mattr Corp,MATR.TO
ORLEN SA,PKY1.SG
Great Prairie Energy Services Inc,Ticker not found
Victory Oilfield Tech Inc,VYEY
Juhl Energy Inc,Ticker not found
Tesco Corp,Ticker not found
Ovintiv Inc,OVV
Atlas Resource Partners LP,Ticker not found
Legacy Oil + Gas Inc,Ticker not found
Stratex Oil & Gas Holdings Inc,Ticker not found
Cimarex Energy Co,Ticker not found
Legacy Reserves Inc,Ticker not found
Clearway Energy Inc,CWEN
Sabine Oil & Gas Corp,Ticker not found
Devon Energy Corp,DVN
Great Prairie Energy Services Inc,Ticker not found
WaterFurnace Renewable Energy Inc,Ticker not found
Memorial Production Partners LP,Ticker not found
Martin Midstream Partners LP,MMLP
Freehold Royalties Ltd,FRU.TO
Berkshire Hathaway Inc,BRK-B
Ferrellgas Partners LP,Ticker not found
CrossAmerica Partners LP,CAPL
Rentech Inc,Ticker not found
Mid-Con Energy Partners LP,Ticker not found
Treaty Energy Corp,Ticker not found
Allianz SE,ALV.DE
Exelon Corp,EXC
EQM Midstream Partners LP,Ticker not found
EP Energy Corp,Ticker not found
Triangle Petroleum Corp,Ticker not found
Tuscany Energy Ltd,TSCAF
Camarico Investment Group Ltd,Ticker not found
CES Energy Solutions Corp,CEU.TO
ETP Legacy LP,Ticker not found
El Paso Pipeline Partners LP,Ticker not found
Petroamerica Oil Corp,Ticker not found
Gear Energy Ltd,0GY.DU
XR Energy Inc,XREG
Ballard Power Systems Inc,BLDP
Veren Inc,VRN
Hydrogen Future Corp,Ticker not found
Prospera Energy Inc,OF6B.BE
PetroChina Co Ltd,PECN.VI
"Parent Petroleum Inc,CrossAmerica Partners LP",Ticker not found
Johnson Controls International plc,JCI
Aly Energy Services Inc,Ticker not found
Armada Oil Inc,Ticker not found
Glencore PLC,GLEN.L
AC Simmonds & Sons Inc,Ticker not found
MBG Holdings Inc,Ticker not found
Mid-Con Energy Partners LP,Ticker not found
Hi-Crush Inc,Ticker not found
Arkose Energy Corp,RKOS
Long Run Exploration Ltd,Ticker not found
Long Run Exploration Ltd,Ticker not found
Crew Energy Inc,Ticker not found
Athlon Energy Inc,Ticker not found
Baker Hughes Co,BKR
Spire Inc,SR
US Geothermal Inc,Ticker not found
ONEnergy Inc,OEG-H.V
Pambili Natural Resources Corp,PNN.V
Crius Energy Trust,Ticker not found
BlueNRGY Group Ltd,Ticker not found
Plug Power Inc,PLUG
Tallgrass Energy Partners LP,Ticker not found
John Wood Group PLC,WG.L
Vectren Corp,Ticker not found
Surge Energy Inc,ZPTAF
NGL Energy Partners LP,NGL
NGL Energy Partners LP,NGL
Vital Energy Inc,VTLE
Waste Connections US Inc,Ticker not found
Gibson Energy Inc,GEI.TO
Koninklijke Vopak NV,VOPKY
Real Goods Solar Inc,Ticker not found
Real Goods Solar Inc,Ticker not found
NRG Energy Inc,NRG
Calumet Specialty Products Partners LP,Ticker not found
Legacy Reserves Inc,Ticker not found
Petrox Resources Corp,Ticker not found
DXI Capital Corp,Ticker not found
JPMorgan Chase & Co,Ticker not found
Memorial Production Partners LP,Ticker not found
Pure Hydrogen Corp Ltd,PHCLF
Mexco Energy Corp,MXC
PBS Holding Inc,PBHG
Schlumberger NV,Ticker not found
Powder Mountain Energy Ltd,Ticker not found
Valero Energy Corp,VLO
Equinor ASA,EQNR
CWC Energy Services Corp,Ticker not found
Denison Mines Corp,DNN
Exelon Corp,EXC
Faraday Copper Corp,CPPKF
Vermilion Energy Inc,VET.TO
Whitecap Resources Inc,WCP.TO
Keyera Corp,KEY.TO
Manufactured Housing Properties Inc,MHPC
Canamax Energy Ltd,Ticker not found
Cardno Ltd,COLDF
Mexco Energy Corp,MXC
Energy XXI Ltd,Ticker not found
Paramount Resources Ltd,POU.TO
NRG Energy Inc,NRG
Great Prairie Energy Services Inc,Ticker not found
Rooster Energy Ltd,Ticker not found
