Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2021-12-06,2020,GIFI,Gulf Island Fabrication Inc,250.960000,6908.990000,27.530400,Brown,Dynamic Industries Inc,Brown,"Riverstone Holdings LLC (Fund: Carlyle/Riverstone Global Energy & Power Fund III LP),Carlyle Group Inc/The (Fund: Carlyle MC Partners LP)",,,2021-11-24,4.140000,2021-12-16,3.950000,-4.590000,Completed,-3.225812,-1.364188,-0.000020,0.000014,3.350970
2021-12-02,2020,GIFI,Gulf Island Fabrication Inc,250.960000,6908.990000,27.530400,Brown,Services & industrial staffing businesses/Dynamic Industries Inc,Neutral,Dynamic Group Holdings LLC,8.000000,,2021-11-19,4.020000,2021-12-13,3.970000,-1.240000,Completed,-2.179642,0.939642,0.000014,0.000014,3.350970
2021-11-30,2020,GCMG,GCM Grosvenor Inc,422.400000,173.880000,0.411700,Green,Resource Waste Services LLC,Green,ReEnergy Holdings LLC,,,2021-11-19,9.980000,2021-12-10,9.070000,-9.160000,Completed,0.615239,-9.775239,-0.000237,0.000024,0.344795
2021-11-23,2020,IEX,IDEX Corp,2351.650000,30795.680000,13.095400,Green,Nexsight LLC,Neutral,,112.500000,,2021-11-12,225.920000,2021-12-03,219.420000,-2.880000,Completed,-4.420192,1.540192,0.000208,0.000135,2.645849
2021-11-17,2020,NOG,Northern Oil and Gas Inc,552.210000,155885.130000,282.293700,Brown,non-operated Permian Basin assets,Neutral,Veritas Energy LLC,406.500000,,2021-11-05,22.480000,2021-11-29,18.550000,-17.470000,Completed,-2.799507,-14.670493,-0.000466,0.000032,5.646484
2021-11-16,2020,ENPH,Enphase Energy Inc,774.420000,26385.260000,34.070800,Brown,ClipperCreek Inc,Green,,,,2021-11-05,237.900000,2021-11-26,247.420000,4.000000,Completed,-3.355933,7.355933,0.000327,0.000045,3.557369
2021-11-09,2020,ADT,ADT Inc,5314.790000,35816.070000,6.738900,Green,Marc Jones Construction LLC,Green,Compass Group Equity Partners LLC,824.490000,,2021-10-29,7.690000,2021-11-19,8.280000,7.660000,Completed,-5.496973,13.156973,0.004018,0.000305,2.046260
2021-11-05,2020,SHEL,Shell PLC,180543.000000,31526463.370000,174.620200,Brown,"MSTS Payments LLC,Multi Service Fuel Card business",Neutral,Multi Service Technology Solutions Inc,,,2021-10-25,43.170000,2021-11-15,40.260000,-6.730000,Completed,0.138054,-6.868054,-0.071255,0.010375,5.168324
2021-11-03,2020,OBE,Obsidian Energy Ltd,272.800000,85831.810000,314.632700,Brown,Peace River Oil Partnership,Brown,,35.040000,,2021-10-22,3.850000,2021-11-15,3.770000,-2.080000,Completed,1.079942,-3.159942,-0.000050,0.000016,5.754579
2021-11-02,2020,GNRC,Generac Holdings Inc,2485.200000,75778.450000,30.491900,Brown,ecobee Inc,Neutral,"Caisse de Depot et Placement du Quebec,Export Development Canada,Business Development Bank of Canada,Evergy Ventures Inc,Private Investor,Just Energy Group Inc,AGL Energy Ltd,Ontario Capital Growth Corp,Thomvest Ventures Inc,Tech Capital Partners Inc,Northleaf Capital Partners Ltd (Fund: Edge...",650.000000,,2021-10-22,470.320000,2021-11-12,446.870000,-4.990000,Completed,0.243850,-5.233850,-0.000747,0.000143,3.449730
2021-10-29,2020,WKC,World Kinect Corp,20358.300000,41600.000000,2.043400,Green,Flyers Energy LLC,Neutral,Dwelle Family Foundation Inc,725.000000,,2021-10-18,30.330000,2021-11-08,26.250000,-13.450000,Completed,2.546651,-15.996651,-0.018714,0.001170,1.112975
2021-10-27,2020,PSX,Phillips 66,64129.000000,25490000.000000,397.480100,Brown,Phillips 66 Partners LP,Brown,,2333.840000,29.830000,2021-10-15,71.110000,2021-11-08,68.280000,-3.980000,Completed,3.049950,-7.029950,-0.025906,0.003685,5.987658
2021-10-27,2020,LBRT,Liberty Energy Inc,965.790000,16570.240000,17.157200,Green,PropX/Denver,Neutral,,90.000000,,2021-10-15,14.680000,2021-11-08,11.570000,-21.220000,Completed,3.049950,-24.269950,-0.001347,0.000055,2.899067
2021-10-26,2020,WFG,West Fraser Timber Co Ltd,5850.000000,727714.000000,124.395600,Brown,Oriented strand board mill/South Carolina,Neutral,,280.000000,,2021-10-15,87.440000,2021-11-05,80.070000,-8.430000,Completed,2.120943,-10.550943,-0.003547,0.000336,4.831474
2021-10-22,2020,XIFR,XPLR Infrastructure LP,917.000000,48471.850000,52.859200,Green,Portfolio of 2520 MW renewables projects,Green,NextEra Energy Inc,849.000000,,2021-10-11,58.800000,2021-11-01,66.960000,13.880000,Completed,3.340990,10.539010,0.000555,0.000053,3.986373
2021-10-07,2020,HRI,Herc Holdings Inc,1781.300000,102469.000000,57.524800,Brown,Rapid Equipment Rental Ltd,Neutral,,,,2021-09-24,150.340000,2021-10-18,174.800000,16.260000,Completed,13.558979,2.701021,0.000276,0.000102,4.069451
2021-10-06,2020,SWX,Southwest Gas Holdings Inc,3298.870000,360785.400000,109.366300,Brown,Dominion Energy Questar Pipeline LLC,Brown,Dominion Energy Inc,1975.000000,,2021-09-24,59.440000,2021-10-18,61.020000,2.650000,Completed,13.558979,-10.908979,-0.002068,0.000190,4.703805
2021-10-06,2020,ARES,Ares Management Corp,2235.770000,714.720000,0.319700,Green,Apex Clean Energy Inc,Green,,,,2021-09-24,69.430000,2021-10-18,68.770000,-0.940000,Completed,13.558979,-14.498979,-0.001863,0.000128,0.277404
2021-10-01,2020,CVX,Chevron Corp,94471.000000,28078295.010000,297.216000,Brown,American Natural Gas LLC,Brown,Mercuria Energy Trading SA,,,2021-09-20,82.510000,2021-10-11,93.260000,13.030000,Completed,15.662469,-2.632469,-0.014291,0.005429,5.697818
2021-09-20,2020,MTRN,Materion Corp,1176.270000,39393.070000,33.489700,Brown,HCS-Electronic Materials,Neutral,HC Starck Inc,380.000000,,2021-09-09,69.720000,2021-09-30,67.430000,-3.280000,Completed,10.506878,-13.786878,-0.000932,0.000068,3.540661
2021-09-07,2020,ENB,Enbridge Inc,39087.000000,6852670.000000,175.318400,Brown,Moda Midstream Operating LLC,Brown,Encap Flatrock Midstream,3000.000000,,2021-08-27,32.330000,2021-09-17,32.500000,0.530000,Completed,2.685806,-2.155806,-0.004842,0.002246,5.172291
2021-09-02,2020,PWR,Quanta Services Inc,11202.670000,233082.180000,20.805900,Brown,Blattner Holding Co,Green,,2700.000000,,2021-08-20,95.680000,2021-09-13,114.420000,19.580000,Completed,7.359671,12.220329,0.007867,0.000644,3.082181
2021-08-18,2020,BLK,BlackRock Inc,16205.000000,4090.000000,0.252400,Green,National Renewable Solutions LLC,Green,,,,2021-08-06,815.280000,2021-08-30,862.580000,5.800000,Completed,-0.672652,6.472652,0.006027,0.000931,0.225062
2021-08-17,2020,WTTR,Select Water Solutions Inc,605.100000,33176.650000,54.827900,Brown,Agua Libre Midstream LLC,Brown,Basic Energy Services Inc,19.540000,,2021-08-06,5.030000,2021-08-27,5.300000,5.210000,Completed,0.509586,4.700414,0.000163,0.000035,4.022274
2021-08-17,2020,BRY,Berry Corp,523.830000,805281.710000,1537.287100,Brown,C&J Well Services Inc,Brown,Basic Energy Services Inc,,,2021-08-06,3.490000,2021-08-27,3.860000,10.460000,Completed,0.509586,9.950414,0.000300,0.000030,7.338425
2021-08-11,2020,EXE,Expand Energy Corp,5240.000000,935709.770000,178.570600,Brown,Vine Energy Inc,Neutral,,1459.770000,,2021-07-30,44.380000,2021-08-23,43.190000,-2.690000,Completed,-5.140471,2.450471,0.000738,0.000301,5.190568
2021-08-03,2020,DINO,HF Sinclair Corp,11183.640000,5479000.000000,489.911900,Brown,"Marketing & diesel business,2 refineries/Rocky Mountain",Neutral,Sinclair Cos/The,1783.290000,,2021-07-23,25.060000,2021-08-13,27.090000,8.110000,Completed,1.478425,6.631575,0.004262,0.000643,6.196265
2021-08-02,2020,SUN,Sunoco LP,10710.000000,21545.000000,2.011700,Green,Portfolio of 8 terminal locations/NuStar Energy LP,Brown,NuStar Energy LP,250.000000,,2021-07-22,28.020000,2021-08-12,28.930000,3.270000,Completed,1.543151,1.726849,0.001063,0.000615,1.102505
2021-07-27,2020,SHEL,Shell PLC,180543.000000,31526463.370000,174.620200,Brown,Inspire Energy Capital LLC,Green,,,,2021-07-16,33.380000,2021-08-06,35.970000,7.740000,Completed,-1.177652,8.917652,0.092519,0.010375,5.168324
2021-07-23,2020,DUK,Duke Energy Corp,23868.000000,74985884.110000,3141.691100,Brown,CNG fueling station/South Carolina,Brown,Spire Inc,,,2021-07-12,87.410000,2021-08-02,91.420000,4.590000,Completed,-7.246916,11.836916,0.016235,0.001372,8.052835
2021-07-16,2020,KMI,Kinder Morgan Inc,11700.000000,15600000.000000,1333.333300,Brown,Kinetrex Energy,Brown,Parallel49 Equity,310.000000,,2021-07-02,14.830000,2021-07-26,14.240000,-3.980000,Completed,-9.286621,5.306621,0.003568,0.000672,7.196187
2021-07-14,2020,ORA,Ormat Technologies Inc,705.340000,140128.080000,198.666900,Brown,TG Geothermal Portfolio LLC,Green,,171.000000,,2021-07-02,68.070000,2021-07-26,66.830000,-1.820000,Completed,-9.286621,7.466621,0.000303,0.000041,5.296650
2021-07-12,2020,WTTR,Select Water Solutions Inc,605.100000,33176.650000,54.827900,Brown,Complete Energy Services LLC,Neutral,Superior Energy Services Inc,36.440000,,2021-07-01,5.900000,2021-07-22,5.330000,-9.540000,Completed,-9.597159,0.057159,0.000002,0.000035,4.022274
2021-07-09,2020,KMI,Kinder Morgan Inc,11700.000000,15600000.000000,1333.333300,Brown,Twin Tier Pipeline LLC,Neutral,"Consolidated Edison Inc,Crestwood Equity Partners LP",30.000000,,2021-06-28,14.350000,2021-07-19,13.720000,-4.400000,Completed,-15.142768,10.742768,0.007223,0.000672,7.196187
2021-07-06,2020,PTEN,Patterson-UTI Energy Inc,1124.250000,134439.390000,119.581500,Brown,Pioneer Energy Services Corp,Neutral,,425.800000,21.420000,2021-06-25,9.550000,2021-07-16,7.560000,-20.770000,Completed,-11.571302,-9.198698,-0.000594,0.000065,4.792326
2021-07-05,2020,CHX,ChampionX Corp,1900.000000,24884.580000,13.097200,Green,Scientific Aviation Inc,Green,,,,2021-06-24,26.480000,2021-07-15,22.360000,-15.560000,Completed,-8.208131,-7.351869,-0.000803,0.000109,2.645976
2021-07-01,2020,CDZI,Cadiz Inc,0.540000,6.840000,12.648800,Green,220 mile Northern Pipeline,Brown,Kinder Morgan Inc,19.000000,,2021-06-18,12.600000,2021-07-12,13.700000,8.730000,Completed,-1.260795,9.990795,0.000000,0.000000,2.613652
2021-06-30,2020,CE,Celanese Corp,5655.000000,1139252.190000,201.459300,Brown,Santoprene synthetic rubber business/ExxonMobil,Brown,Exxon Mobil Corp,1150.000000,,2021-06-18,135.780000,2021-07-12,143.110000,5.400000,Completed,-1.260795,6.660795,0.002165,0.000325,5.310539
2021-06-08,2020,RF,Regions Financial Corp,6655.000000,291136.000000,43.747000,Brown,EnerBank USA,Neutral,CMS Energy Corp,960.000000,,2021-05-28,19.930000,2021-06-18,16.570000,-16.870000,Completed,0.537331,-17.407331,-0.006657,0.000382,3.801024
2021-06-08,2020,APO,Apollo Global Management Inc,2110.900000,211.000000,0.100000,Green,Total Operations & Production Services LLC,Neutral,Black Bay Energy Capital LLC,,,2021-05-28,52.840000,2021-06-18,52.860000,0.050000,Completed,0.537331,-0.487331,-0.000059,0.000121,0.095310
2021-06-01,2020,KMI,Kinder Morgan Inc,11700.000000,15600000.000000,1333.333300,Brown,Stagecoach Gas Services LLC,Brown,"Consolidated Edison Inc,Crestwood Equity Partners LP",1225.000000,,2021-05-21,14.950000,2021-06-11,15.290000,2.240000,Completed,6.397697,-4.157697,-0.002795,0.000672,7.196187
2021-05-27,2020,MS,Morgan Stanley,52606.000000,17170.700000,0.326400,Green,Produced water infrastructure assets/Hibernia Energy III LLC,Neutral,Hibernia Energy LLC,,,2021-05-14,76.760000,2021-06-07,81.910000,6.710000,Completed,6.996936,-0.286936,-0.000867,0.003023,0.282469
2021-05-27,2020,MS,Morgan Stanley,52606.000000,17170.700000,0.326400,Green,Produced water infrastructure assets,Neutral,Hibernia Energy LLC,,,2021-05-14,76.760000,2021-06-07,81.910000,6.710000,Completed,6.996936,-0.286936,-0.000867,0.003023,0.282469
2021-05-24,2020,CTRA,Coterra Energy Inc,1466.000000,302393.900000,206.271400,Brown,Cimarex Energy Co,Brown,,8815.270000,,2021-05-13,13.790000,2021-06-03,13.470000,-2.270000,Completed,5.445543,-7.715543,-0.000650,0.000084,5.334029
2021-05-17,2020,SPRU,Spruce Power Holding Corp,20.340000,242.980000,11.947200,Green,World Energy Efficiency Services LLC,Green,,15.000000,,2021-05-06,48.400000,2021-05-27,55.920000,15.540000,Completed,-0.591375,16.131375,0.000019,0.000001,2.560880
2021-05-12,2020,D,Dominion Energy Inc,14172.000000,14575889.350000,1028.499100,Brown,Birdseye Renewable Energy LLC,Green,BRE Holdings LLC,28.000000,,2021-04-30,67.000000,2021-05-24,64.650000,-3.520000,Completed,3.966855,-7.486855,-0.006097,0.000814,6.936828
2021-05-12,2020,DTE,DTE Energy Co,11423.000000,20962000.490000,1835.069600,Brown,Isabella Wind I and II projects/Isabella County,Green,Greenlight Energy Resources Inc,,,2021-04-30,104.550000,2021-05-24,106.160000,1.540000,Completed,3.966855,-2.426855,-0.001593,0.000656,7.515382
2021-05-10,2020,CIVI,Civitas Resources Inc,218.090000,1200551.000000,5504.842000,Brown,Extraction Oil & Gas Inc,Brown,,1382.690000,,2021-04-29,24.520000,2021-05-20,30.780000,25.520000,Completed,3.871478,21.648522,0.000271,0.000013,8.613565
2021-05-06,2020,EQT,EQT Corp,3557.450000,338799.560000,95.236700,Brown,"Eqt Amd LLC,EQT ARO LLC",Neutral,,2925.000000,,2021-04-23,16.800000,2021-05-17,21.920000,30.530000,Completed,16.174905,14.355095,0.002935,0.000204,4.566811
2021-05-06,2020,AMSC,American Superconductor Corp,63.840000,101860.590000,1595.610600,Brown,Neeltran Inc,Neutral,,8.800000,,2021-04-23,17.130000,2021-05-17,13.990000,-18.330000,Completed,16.174905,-26.228191,-0.000096,0.000004,7.375638
2021-05-03,2020,CHRD,Chord Energy Corp,1307.670000,537377.290000,410.941300,Brown,Williston Basin assets/Diamondback Energy Inc,Brown,Diamondback Energy Inc,745.000000,,2021-04-22,47.130000,2021-05-13,48.290000,2.450000,Completed,8.831541,-6.381541,-0.000480,0.000075,6.020881
2021-04-22,2020,AEP,American Electric Power Co Inc,14918.500000,25012316.500000,1676.597300,Brown,100 MW Dry Lake Solar Project,Green,,114.000000,,2021-04-09,74.000000,2021-05-03,76.410000,3.250000,Completed,4.617637,-1.367637,-0.001172,0.000857,7.425118
2021-04-19,2020,XIFR,XPLR Infrastructure LP,917.000000,48471.850000,52.859200,Green,Portfolio of 4 operating wind assets/US,Green,Brookfield Renewable Partners LP,733.000000,,2021-04-08,55.940000,2021-04-29,56.860000,1.640000,Completed,3.092541,-1.452541,-0.000077,0.000053,3.986373
2021-04-14,2020,EOSE,Eos Energy Enterprises Inc,0.220000,6.280000,28.684900,Brown,HI-Power LLC,Neutral,Holtec International Corp,0.030000,,2021-04-01,18.140000,2021-04-26,14.330000,-21.000000,Completed,-2.445994,-18.554006,-0.000000,0.000000,3.390638
2021-04-14,2020,EOSE,Eos Energy Enterprises Inc,0.220000,6.280000,28.684900,Brown,HI-Power LLC,Neutral,,,,2021-04-01,18.140000,2021-04-26,14.330000,-21.000000,Completed,-2.445994,-18.554006,-0.000000,0.000000,3.390638
2021-04-05,2020,DNOW,DNOW Inc,1619.000000,24600.000000,15.194600,Green,Flex Flow Services LLC,Neutral,GR Energy Services LLC,90.000000,,2021-03-25,10.000000,2021-04-15,9.680000,-3.200000,Completed,-0.489496,-2.710504,-0.000252,0.000093,2.784678
2021-03-18,2020,PPL,PPL Corp,5474.000000,6895908.320000,1259.756700,Brown,Narragansett Electric Co/The,Neutral,National Grid PLC,3770.000000,,2021-03-05,23.870000,2021-03-29,24.920000,4.400000,Completed,-1.334799,5.734799,0.001804,0.000315,7.139467
2021-03-09,2020,EFX,Equifax Inc,4127.500000,6751.470000,1.635700,Green,HireTechs.com,Neutral,Green Day Technologies Inc,,,2021-02-26,157.520000,2021-03-19,169.490000,7.600000,Completed,0.425797,7.174203,0.001702,0.000237,0.969149
2021-03-05,2020,CVX,Chevron Corp,94471.000000,28078295.010000,297.216000,Brown,Noble Midstream Partners LP,Neutral,,454.500000,4.620000,2021-02-22,83.490000,2021-03-15,93.560000,12.050000,Completed,14.681665,-2.631665,-0.014287,0.005429,5.697818
2021-02-22,2020,BIPC,Brookfield Infrastructure Corp,1430.000000,299516.820000,209.452300,Brown,Inter Pipeline Ltd,Brown,,10949.350000,15.140000,2021-02-11,35.270000,2021-03-04,39.140000,10.980000,Completed,14.157907,-3.177907,-0.000261,0.000082,5.349259
2021-02-18,2020,VRN,Veren Inc,1733.700000,1126052.500000,649.508300,Brown,Kaybob Duvernay assets/Shell Canada Energy,Brown,Shell PLC,854.190000,,2021-02-05,2.850000,2021-03-01,3.310000,16.200000,Completed,17.061612,-0.861612,-0.000086,0.000100,6.477754
2021-02-17,2020,NOVA,Sunnova Energy International Inc,160.820000,3516.260000,21.864600,Green,SunStreet Energy Group LLC,Neutral,Lennar Corp,162.730000,,2021-02-05,49.450000,2021-03-01,47.920000,-3.090000,Completed,17.061612,-20.151612,-0.000186,0.000009,3.129590
2021-02-04,2020,NOG,Northern Oil and Gas Inc,552.210000,155885.130000,282.293700,Brown,Certain non operated natural gas assets,Brown,Reliance Industries Ltd,120.900000,,2021-01-22,9.120000,2021-02-16,10.610000,16.330000,Completed,8.276170,8.053830,0.000256,0.000032,5.646484
2021-01-26,2020,ENPH,Enphase Energy Inc,774.420000,26385.260000,34.070800,Brown,Sofdesk Inc,Neutral,Wave Media Group LLC,,,2021-01-15,190.590000,2021-02-05,193.200000,1.370000,Completed,-4.316523,5.686523,0.000253,0.000045,3.557369
2021-01-13,2020,NFE,New Fortress Energy Inc,451.650000,967889.000000,2143.006800,Brown,Hygo Energy Transition Ltd,Brown,"Golar LNG Ltd,Stonepeak Partners LP (Fund: Stonepeak Infrastructure Fund II LP)",2289.130000,,2020-12-31,47.330000,2021-01-25,39.150000,-17.280000,Completed,8.948191,-26.228191,-0.000681,0.000026,7.670432
2021-01-13,2020,NFE,New Fortress Energy Inc,451.650000,967889.000000,2143.006800,Brown,CH4 Energia Ltda,Neutral,"Vibra Energia SA,Camacari Muricy II SA,Pecem Energia SA,CCETC Brasil Holding SA",9.430000,,2020-12-31,47.330000,2021-01-25,39.150000,-17.280000,Completed,8.948191,-26.228191,-0.000681,0.000026,7.670432
2020-12-23,2019,AEE,Ameren Corp,5910.000000,24413650.500000,4130.905300,Brown,400 MW project/Missouri,Neutral,,,,2020-12-11,68.370000,2021-01-04,67.190000,-1.730000,Completed,-7.529589,5.799589,0.001970,0.000340,8.326494
2020-12-23,2019,BLK,BlackRock Inc,14539.000000,6386.000000,0.439200,Green,945 MW natural gas fired power plant/Heard County,Brown,TCT Generation Holdings LLC,,,2020-12-11,625.860000,2021-01-04,639.920000,2.250000,Completed,-7.529589,9.779589,0.008171,0.000835,0.364087
2020-12-21,2019,FANG,Diamondback Energy Inc,4031.000000,1389998.610000,344.827200,Brown,QEP Resources Inc,Brown,,2183.830000,3.710000,2020-12-10,41.290000,2020-12-31,40.010000,-3.080000,Completed,-4.839223,1.759223,0.000408,0.000232,5.845939
2020-12-21,2019,FANG,Diamondback Energy Inc,4031.000000,1389998.610000,344.827200,Brown,Guidon Operating LLC,Brown,,858.260000,,2020-12-10,41.290000,2020-12-31,40.010000,-3.080000,Completed,-4.839223,1.759223,0.000408,0.000232,5.845939
2020-12-21,2019,ENB,Enbridge Inc,50069.000000,7619166.550000,152.173300,Brown,Crude oil terminalling segment,Brown,Blueknight Energy Partners LP,132.000000,,2020-12-10,26.620000,2020-12-31,24.880000,-6.540000,Completed,-4.839223,-1.700777,-0.004893,0.002877,5.031570
2020-12-16,2019,ORA,Ormat Technologies Inc,746.040000,380838.150000,510.476800,Brown,Shovel Ready Project/Texas,Neutral,Consolidated Edison Inc,,,2020-12-04,74.330000,2020-12-28,85.230000,14.670000,Completed,-1.290381,15.960381,0.000684,0.000043,6.237302
2020-12-15,2019,TRP,TC Energy Corp,13255.000000,14427861.000000,1088.484400,Brown,TC PipeLines LP,Brown,,3771.130000,13.770000,2020-12-04,35.750000,2020-12-28,31.690000,-11.380000,Completed,-1.290381,-10.089619,-0.007685,0.000762,6.993460
2020-12-15,2019,GTLS,Chart Industries Inc,1215.500000,43255.520000,35.586600,Brown,Sustainable Energy Solutions Inc,Green,,20.000000,,2020-12-04,108.740000,2020-12-28,118.740000,9.200000,Completed,-1.290381,10.490381,0.000733,0.000070,3.599682
2020-12-14,2019,MUSA,Murphy USA Inc,12101.300000,108593.080000,8.973700,Green,Quick Chek Corp,Neutral,,645.000000,,2020-12-03,122.090000,2020-12-24,127.290000,4.260000,Completed,0.377083,3.882917,0.002700,0.000695,2.299952
2020-12-08,2019,LGO,Largo Inc,105.530000,12749.310000,120.817000,Brown,Certain assets/Vionx Energy Corp,Green,Vionx Energy Corp,,,2020-11-27,8.400000,2020-12-18,11.600000,38.100000,Completed,0.106748,34.047978,0.000206,0.000006,4.802520
2020-12-04,2019,PEG,Public Service Enterprise Group Inc,10076.000000,13378211.190000,1327.730400,Brown,Ocean Wind Project/NJ,Green,Orsted AS,,,2020-11-23,50.160000,2020-12-14,48.870000,-2.570000,Completed,7.484099,-10.054099,-0.005821,0.000579,7.191979
2020-11-16,2019,TRP,TC Energy Corp,13255.000000,14427861.000000,1088.484400,Brown,TransCanada Turbines Ltd,Brown,John Wood Group PLC,67.000000,,2020-11-05,31.090000,2020-11-27,35.140000,13.030000,Completed,14.358585,-1.328585,-0.001012,0.000762,6.993460
2020-11-09,2019,CIVI,Civitas Resources Inc,313.220000,111082.060000,354.645500,Brown,HighPoint Resources Corp,Brown,,9.450000,,2020-10-29,12.950000,2020-11-19,17.240000,33.110000,Completed,16.434144,16.675856,0.000300,0.000018,5.873934
